order_id;item_id;product_id;quantity;list_price;discount;;;;;;2.285.419,32;; 14.874.687,18 
903;1;31;2;1632,99;0,07;;;;;;;;
903;2;48;2;1499,99;0,05;;;;;;;;
904;1;36;2;832,99;0,1;;;;;;;;
904;2;51;2;6499,99;0,07;;;;;;;;
904;3;92;2;209,99;0,2;;;;;;;;
904;4;13;1;269,99;0,2;;;;;;;;
905;1;67;1;250,99;0,1;;;;;;;;
905;2;62;2;3499,99;0,05;;;;;;;;
905;3;42;2;2299,99;0,2;;;;;;;;
905;4;20;1;599,99;0,2;;;;;;;;
906;1;23;2;299,99;0,2;;;;;;;;
906;2;28;2;2499,99;0,07;;;;;;;;
906;3;46;1;1409,99;0,05;;;;;;;;
906;4;102;2;489,99;0,1;;;;;;;;
906;5;22;2;269,99;0,2;;;;;;;;
907;1;84;2;109,99;0,07;;;;;;;;
907;2;65;1;346,99;0,07;;;;;;;;
908;1;41;1;1469,99;0,2;;;;;;;;
908;2;94;1;249,99;0,1;;;;;;;;
908;3;102;2;489,99;0,1;;;;;;;;
909;1;5;1;1320,99;0,2;;;;;;;;
910;1;23;1;299,99;0,1;;;;;;;;
911;1;66;2;250,99;0,05;;;;;;;;
911;2;106;1;449,99;0,05;;;;;;;;
911;3;91;2;349,99;0,05;;;;;;;;
911;4;49;1;3499,99;0,2;;;;;;;;
912;1;22;2;269,99;0,2;;;;;;;;
912;2;71;2;416,99;0,05;;;;;;;;
912;3;101;1;339,99;0,05;;;;;;;;
912;4;2;2;749,99;0,2;;;;;;;;
913;1;90;2;209,99;0,1;;;;;;;;
913;2;24;2;549,99;0,05;;;;;;;;
914;1;38;1;549,99;0,07;;;;;;;;
914;2;20;2;599,99;0,2;;;;;;;;
914;3;106;1;449,99;0,05;;;;;;;;
914;4;46;1;1409,99;0,1;;;;;;;;
915;1;64;1;489,99;0,05;;;;;;;;
915;2;48;1;1499,99;0,07;;;;;;;;
915;3;42;1;2299,99;0,2;;;;;;;;
915;4;2;1;749,99;0,07;;;;;;;;
916;1;92;1;209,99;0,2;;;;;;;;
917;1;41;1;1469,99;0,07;;;;;;;;
918;1;91;1;349,99;0,2;;;;;;;;
918;2;31;1;1632,99;0,1;;;;;;;;
918;3;4;2;2899,99;0,07;;;;;;;;
919;1;7;1;3999,99;0,07;;;;;;;;
919;2;44;1;539,99;0,1;;;;;;;;
920;1;76;1;299,99;0,05;;;;;;;;
920;2;39;2;1499,99;0,07;;;;;;;;
920;3;78;1;647,99;0,05;;;;;;;;
920;4;80;2;761,99;0,07;;;;;;;;
921;1;77;1;799,99;0,2;;;;;;;;
921;2;75;2;599,99;0,07;;;;;;;;
921;3;48;1;1499,99;0,1;;;;;;;;
922;1;68;1;449,99;0,2;;;;;;;;
922;2;73;1;749,99;0,2;;;;;;;;
922;3;86;1;149,99;0,1;;;;;;;;
923;1;74;2;439,99;0,05;;;;;;;;
923;2;6;1;469,99;0,1;;;;;;;;
924;1;97;2;349,99;0,2;;;;;;;;
924;2;36;1;832,99;0,2;;;;;;;;
925;1;97;1;349,99;0,07;;;;;;;;
925;2;62;2;3499,99;0,2;;;;;;;;
926;1;37;2;379,99;0,2;;;;;;;;
927;1;74;2;439,99;0,1;;;;;;;;
927;2;16;2;599,99;0,2;;;;;;;;
927;3;50;1;5999,99;0,1;;;;;;;;
927;4;3;1;999,99;0,1;;;;;;;;
927;5;43;1;5299,99;0,07;;;;;;;;
928;1;71;2;416,99;0,05;;;;;;;;
928;2;83;1;149,99;0,2;;;;;;;;
929;1;82;1;659,99;0,2;;;;;;;;
929;2;63;2;3499,99;0,1;;;;;;;;
929;3;24;1;549,99;0,05;;;;;;;;
930;1;56;2;5499,99;0,07;;;;;;;;
930;2;82;1;659,99;0,07;;;;;;;;
930;3;60;1;1559,99;0,1;;;;;;;;
930;4;65;2;346,99;0,05;;;;;;;;
930;5;51;2;6499,99;0,1;;;;;;;;
931;1;49;2;3499,99;0,07;;;;;;;;
931;2;76;1;299,99;0,2;;;;;;;;
932;1;74;1;439,99;0,05;;;;;;;;
933;1;77;1;799,99;0,07;;;;;;;;
933;2;21;1;269,99;0,2;;;;;;;;
933;3;75;2;599,99;0,05;;;;;;;;
934;1;35;2;832,99;0,05;;;;;;;;
934;2;48;1;1499,99;0,05;;;;;;;;
934;3;18;1;449;0,1;;;;;;;;
934;4;61;1;4999,99;0,07;;;;;;;;
934;5;56;2;5499,99;0,2;;;;;;;;
935;1;65;2;346,99;0,2;;;;;;;;
935;2;76;2;299,99;0,07;;;;;;;;
935;3;6;1;469,99;0,07;;;;;;;;
935;4;38;1;549,99;0,07;;;;;;;;
936;1;70;1;659,99;0,1;;;;;;;;
936;2;44;1;539,99;0,07;;;;;;;;
937;1;108;2;449,99;0,1;;;;;;;;
937;2;51;2;6499,99;0,07;;;;;;;;
937;3;58;2;4999,99;0,07;;;;;;;;
937;4;28;2;2499,99;0,07;;;;;;;;
937;5;66;1;250,99;0,2;;;;;;;;
938;1;4;1;2899,99;0,05;;;;;;;;
938;2;13;1;269,99;0,05;;;;;;;;
939;1;5;1;1320,99;0,1;;;;;;;;
939;2;107;2;416,99;0,2;;;;;;;;
940;1;75;2;599,99;0,2;;;;;;;;
941;1;25;1;499,99;0,1;;;;;;;;
941;2;102;2;489,99;0,05;;;;;;;;
941;3;11;2;1680,99;0,07;;;;;;;;
942;1;98;2;489,99;0,05;;;;;;;;
942;2;110;2;470,99;0,1;;;;;;;;
942;3;35;2;832,99;0,07;;;;;;;;
942;4;103;1;551,99;0,05;;;;;;;;
942;5;100;1;489,99;0,05;;;;;;;;
943;1;25;1;499,99;0,2;;;;;;;;
943;2;82;1;659,99;0,2;;;;;;;;
944;1;29;2;999,99;0,07;;;;;;;;
944;2;16;2;599,99;0,1;;;;;;;;
944;3;70;2;659,99;0,2;;;;;;;;
944;4;85;2;329,99;0,2;;;;;;;;
944;5;69;2;416,99;0,07;;;;;;;;
945;1;105;1;533,99;0,05;;;;;;;;
945;2;94;2;249,99;0,2;;;;;;;;
945;3;34;2;469,99;0,05;;;;;;;;
945;4;44;2;539,99;0,1;;;;;;;;
945;5;50;2;5999,99;0,05;;;;;;;;
946;1;7;1;3999,99;0,1;;;;;;;;
946;2;85;2;329,99;0,2;;;;;;;;
946;3;62;1;3499,99;0,05;;;;;;;;
946;4;22;2;269,99;0,2;;;;;;;;
946;5;56;2;5499,99;0,07;;;;;;;;
947;1;32;1;469,99;0,05;;;;;;;;
947;2;42;2;2299,99;0,07;;;;;;;;
947;3;44;1;539,99;0,07;;;;;;;;
948;1;23;2;299,99;0,2;;;;;;;;
948;2;20;2;599,99;0,1;;;;;;;;
948;3;101;1;339,99;0,2;;;;;;;;
948;4;92;2;209,99;0,2;;;;;;;;
948;5;72;2;619,99;0,2;;;;;;;;
949;1;9;2;2999,99;0,1;;;;;;;;
949;2;55;2;2699,99;0,05;;;;;;;;
950;1;56;1;5499,99;0,05;;;;;;;;
951;1;59;1;2599,99;0,1;;;;;;;;
951;2;43;2;5299,99;0,1;;;;;;;;
951;3;62;2;3499,99;0,2;;;;;;;;
952;1;20;2;599,99;0,07;;;;;;;;
952;2;57;1;1999,99;0,05;;;;;;;;
953;1;23;2;299,99;0,07;;;;;;;;
954;1;4;2;2899,99;0,1;;;;;;;;
955;1;43;1;5299,99;0,1;;;;;;;;
955;2;31;2;1632,99;0,07;;;;;;;;
955;3;96;1;349,99;0,05;;;;;;;;
955;4;63;1;3499,99;0,2;;;;;;;;
955;5;88;1;189,99;0,05;;;;;;;;
956;1;76;2;299,99;0,1;;;;;;;;
956;2;23;1;299,99;0,2;;;;;;;;
956;3;73;2;749,99;0,1;;;;;;;;
956;4;13;2;269,99;0,2;;;;;;;;
956;5;79;2;402,99;0,1;;;;;;;;
957;1;108;2;449,99;0,05;;;;;;;;
957;2;14;2;269,99;0,07;;;;;;;;
957;3;70;2;659,99;0,05;;;;;;;;
957;4;66;1;250,99;0,07;;;;;;;;
957;5;111;1;470,99;0,05;;;;;;;;
958;1;51;1;6499,99;0,1;;;;;;;;
958;2;76;1;299,99;0,2;;;;;;;;
959;1;15;1;529,99;0,2;;;;;;;;
959;2;72;1;619,99;0,1;;;;;;;;
959;3;41;1;1469,99;0,05;;;;;;;;
959;4;65;1;346,99;0,07;;;;;;;;
960;1;73;2;749,99;0,05;;;;;;;;
960;2;52;1;875,99;0,1;;;;;;;;
960;3;48;2;1499,99;0,05;;;;;;;;
960;4;83;2;149,99;0,1;;;;;;;;
961;1;105;1;533,99;0,1;;;;;;;;
961;2;47;2;5299,99;0,2;;;;;;;;
961;3;65;2;346,99;0,07;;;;;;;;
962;1;65;2;346,99;0,07;;;;;;;;
962;2;64;2;489,99;0,07;;;;;;;;
963;1;4;1;2899,99;0,07;;;;;;;;
964;1;90;1;209,99;0,2;;;;;;;;
964;2;74;1;439,99;0,2;;;;;;;;
965;1;90;2;209,99;0,1;;;;;;;;
966;1;88;1;189,99;0,05;;;;;;;;
966;2;73;1;749,99;0,07;;;;;;;;
967;1;66;1;250,99;0,2;;;;;;;;
967;2;77;2;799,99;0,05;;;;;;;;
967;3;87;1;189,99;0,1;;;;;;;;
967;4;103;1;551,99;0,2;;;;;;;;
968;1;87;1;189,99;0,2;;;;;;;;
968;2;61;2;4999,99;0,05;;;;;;;;
968;3;10;2;1549;0,05;;;;;;;;
969;1;74;1;439,99;0,2;;;;;;;;
969;2;36;1;832,99;0,1;;;;;;;;
970;1;85;1;329,99;0,1;;;;;;;;
970;2;48;2;1499,99;0,1;;;;;;;;
970;3;54;2;3199,99;0,1;;;;;;;;
970;4;68;1;449,99;0,1;;;;;;;;
971;1;70;2;659,99;0,05;;;;;;;;
971;2;65;2;346,99;0,07;;;;;;;;
971;3;8;2;1799,99;0,05;;;;;;;;
971;4;12;2;549,99;0,07;;;;;;;;
971;5;38;1;549,99;0,2;;;;;;;;
972;1;100;1;489,99;0,2;;;;;;;;
972;2;63;1;3499,99;0,07;;;;;;;;
973;1;4;2;2899,99;0,1;;;;;;;;
973;2;28;2;2499,99;0,1;;;;;;;;
973;3;47;2;5299,99;0,05;;;;;;;;
973;4;71;1;416,99;0,07;;;;;;;;
974;1;33;2;469,99;0,1;;;;;;;;
974;2;22;2;269,99;0,2;;;;;;;;
975;1;110;2;470,99;0,2;;;;;;;;
976;1;26;2;599,99;0,1;;;;;;;;
976;2;39;1;1499,99;0,07;;;;;;;;
977;1;52;2;875,99;0,1;;;;;;;;
977;2;69;2;416,99;0,05;;;;;;;;
977;3;27;1;999,99;0,05;;;;;;;;
977;4;80;2;761,99;0,05;;;;;;;;
978;1;106;2;449,99;0,05;;;;;;;;
978;2;25;2;499,99;0,2;;;;;;;;
978;3;108;2;449,99;0,05;;;;;;;;
979;1;55;1;2699,99;0,05;;;;;;;;
979;2;71;2;416,99;0,2;;;;;;;;
979;3;12;2;549,99;0,1;;;;;;;;
979;4;52;1;875,99;0,2;;;;;;;;
980;1;49;2;3499,99;0,2;;;;;;;;
980;2;9;1;2999,99;0,1;;;;;;;;
980;3;64;1;489,99;0,1;;;;;;;;
981;1;35;1;832,99;0,1;;;;;;;;
981;2;95;2;299,99;0,05;;;;;;;;
981;3;21;2;269,99;0,07;;;;;;;;
981;4;36;2;832,99;0,1;;;;;;;;
981;5;61;1;4999,99;0,07;;;;;;;;
982;1;22;2;269,99;0,1;;;;;;;;
982;2;110;1;470,99;0,07;;;;;;;;
982;3;52;1;875,99;0,07;;;;;;;;
982;4;40;2;4999,99;0,05;;;;;;;;
983;1;63;1;3499,99;0,1;;;;;;;;
983;2;20;2;599,99;0,2;;;;;;;;
983;3;68;1;449,99;0,07;;;;;;;;
983;4;81;2;1099,99;0,07;;;;;;;;
983;5;88;1;189,99;0,05;;;;;;;;
984;1;68;1;449,99;0,2;;;;;;;;
984;2;81;2;1099,99;0,2;;;;;;;;
984;3;12;1;549,99;0,1;;;;;;;;
984;4;111;1;470,99;0,2;;;;;;;;
985;1;5;2;1320,99;0,07;;;;;;;;
985;2;59;1;2599,99;0,2;;;;;;;;
985;3;78;2;647,99;0,05;;;;;;;;
986;1;87;1;189,99;0,1;;;;;;;;
986;2;78;1;647,99;0,05;;;;;;;;
986;3;26;2;599,99;0,07;;;;;;;;
987;1;51;2;6499,99;0,1;;;;;;;;
987;2;60;2;1559,99;0,2;;;;;;;;
987;3;80;1;761,99;0,07;;;;;;;;
988;1;35;1;832,99;0,2;;;;;;;;
988;2;38;1;549,99;0,07;;;;;;;;
988;3;12;2;549,99;0,07;;;;;;;;
989;1;99;1;299,99;0,05;;;;;;;;
989;2;27;1;999,99;0,1;;;;;;;;
989;3;70;1;659,99;0,1;;;;;;;;
989;4;84;2;109,99;0,07;;;;;;;;
989;5;5;1;1320,99;0,1;;;;;;;;
990;1;6;2;469,99;0,2;;;;;;;;
990;2;29;1;999,99;0,1;;;;;;;;
990;3;91;1;349,99;0,1;;;;;;;;
990;4;14;2;269,99;0,1;;;;;;;;
991;1;9;2;2999,99;0,2;;;;;;;;
991;2;79;1;402,99;0,2;;;;;;;;
991;3;34;1;469,99;0,2;;;;;;;;
992;1;45;1;869,99;0,07;;;;;;;;
992;2;102;1;489,99;0,1;;;;;;;;
992;3;20;1;599,99;0,2;;;;;;;;
992;4;101;2;339,99;0,2;;;;;;;;
992;5;7;1;3999,99;0,05;;;;;;;;
993;1;58;1;4999,99;0,2;;;;;;;;
993;2;36;2;832,99;0,1;;;;;;;;
993;3;10;2;1549;0,05;;;;;;;;
993;4;99;2;299,99;0,07;;;;;;;;
993;5;79;2;402,99;0,1;;;;;;;;
994;1;37;2;379,99;0,1;;;;;;;;
994;2;45;1;869,99;0,2;;;;;;;;
994;3;66;1;250,99;0,07;;;;;;;;
995;1;16;2;599,99;0,1;;;;;;;;
995;2;90;1;209,99;0,2;;;;;;;;
995;3;101;1;339,99;0,1;;;;;;;;
996;1;68;2;449,99;0,05;;;;;;;;
996;2;32;1;469,99;0,05;;;;;;;;
997;1;86;2;149,99;0,07;;;;;;;;
997;2;105;2;533,99;0,2;;;;;;;;
997;3;14;2;269,99;0,07;;;;;;;;
998;1;26;2;599,99;0,05;;;;;;;;
998;2;105;1;533,99;0,2;;;;;;;;
999;1;70;2;659,99;0,07;;;;;;;;
999;2;106;1;449,99;0,05;;;;;;;;
1000;1;65;2;346,99;0,05;;;;;;;;
1000;2;111;1;470,99;0,1;;;;;;;;
1000;3;19;2;449;0,07;;;;;;;;
1000;4;29;2;999,99;0,05;;;;;;;;
1001;1;72;1;619,99;0,05;;;;;;;;
1001;2;45;2;869,99;0,05;;;;;;;;
1001;3;58;1;4999,99;0,1;;;;;;;;
1001;4;111;1;470,99;0,07;;;;;;;;
1002;1;100;1;489,99;0,05;;;;;;;;
1002;2;83;1;149,99;0,1;;;;;;;;
1002;3;8;2;1799,99;0,1;;;;;;;;
1002;4;79;1;402,99;0,2;;;;;;;;
1003;1;34;2;469,99;0,05;;;;;;;;
1003;2;51;2;6499,99;0,05;;;;;;;;
1004;1;36;2;832,99;0,1;;;;;;;;
1005;1;14;2;269,99;0,2;;;;;;;;
1005;2;81;2;1099,99;0,1;;;;;;;;
1005;3;99;1;299,99;0,1;;;;;;;;
1006;1;20;1;599,99;0,07;;;;;;;;
1006;2;68;1;449,99;0,1;;;;;;;;
1006;3;56;2;5499,99;0,07;;;;;;;;
1006;4;65;1;346,99;0,1;;;;;;;;
1006;5;46;1;1409,99;0,1;;;;;;;;
1007;1;26;1;599,99;0,2;;;;;;;;
1007;2;11;1;1680,99;0,05;;;;;;;;
1007;3;85;2;329,99;0,1;;;;;;;;
1007;4;76;1;299,99;0,2;;;;;;;;
1007;5;106;2;449,99;0,1;;;;;;;;
1008;1;71;1;416,99;0,2;;;;;;;;
1008;2;2;1;749,99;0,1;;;;;;;;
1008;3;95;1;299,99;0,07;;;;;;;;
1009;1;95;2;299,99;0,07;;;;;;;;
1009;2;44;1;539,99;0,07;;;;;;;;
1010;1;109;2;416,99;0,1;;;;;;;;
1011;1;88;1;189,99;0,2;;;;;;;;
1011;2;99;2;299,99;0,2;;;;;;;;
1011;3;16;2;599,99;0,2;;;;;;;;
1011;4;68;2;449,99;0,05;;;;;;;;
1012;1;8;1;1799,99;0,07;;;;;;;;
1012;2;64;1;489,99;0,2;;;;;;;;
1013;1;60;2;1559,99;0,05;;;;;;;;
1014;1;97;1;349,99;0,2;;;;;;;;
1014;2;45;2;869,99;0,05;;;;;;;;
1014;3;81;2;1099,99;0,1;;;;;;;;
1014;4;59;1;2599,99;0,05;;;;;;;;
1015;1;6;2;469,99;0,1;;;;;;;;
1015;2;73;2;749,99;0,2;;;;;;;;
1015;3;101;2;339,99;0,1;;;;;;;;
1015;4;13;1;269,99;0,2;;;;;;;;
1016;1;76;2;299,99;0,07;;;;;;;;
1017;1;89;1;209,99;0,07;;;;;;;;
1017;2;82;2;659,99;0,2;;;;;;;;
1017;3;100;1;489,99;0,2;;;;;;;;
1017;4;18;2;449;0,2;;;;;;;;
1017;5;77;2;799,99;0,1;;;;;;;;
1018;1;76;2;299,99;0,07;;;;;;;;
1018;2;97;2;349,99;0,1;;;;;;;;
1018;3;91;1;349,99;0,2;;;;;;;;
1019;1;30;1;999,99;0,1;;;;;;;;
1019;2;52;1;875,99;0,2;;;;;;;;
1019;3;37;1;379,99;0,05;;;;;;;;
1019;4;93;2;209,99;0,2;;;;;;;;
1020;1;20;2;599,99;0,05;;;;;;;;
1020;2;69;2;416,99;0,05;;;;;;;;
1020;3;15;1;529,99;0,07;;;;;;;;
1020;4;57;2;1999,99;0,1;;;;;;;;
1020;5;40;2;4999,99;0,05;;;;;;;;
1021;1;49;2;3499,99;0,07;;;;;;;;
1021;2;23;2;299,99;0,07;;;;;;;;
1022;1;33;1;469,99;0,2;;;;;;;;
1022;2;46;1;1409,99;0,1;;;;;;;;
1022;3;65;1;346,99;0,07;;;;;;;;
1022;4;5;1;1320,99;0,07;;;;;;;;
1023;1;91;1;349,99;0,07;;;;;;;;
1023;2;43;2;5299,99;0,1;;;;;;;;
1024;1;104;1;481,99;0,2;;;;;;;;
1024;2;28;2;2499,99;0,05;;;;;;;;
1024;3;98;2;489,99;0,2;;;;;;;;
1024;4;96;2;349,99;0,1;;;;;;;;
1024;5;91;1;349,99;0,2;;;;;;;;
1025;1;89;1;209,99;0,07;;;;;;;;
1025;2;102;1;489,99;0,1;;;;;;;;
1025;3;39;1;1499,99;0,1;;;;;;;;
1025;4;15;1;529,99;0,05;;;;;;;;
1025;5;66;2;250,99;0,05;;;;;;;;
1026;1;7;2;3999,99;0,07;;;;;;;;
1027;1;95;2;299,99;0,1;;;;;;;;
1027;2;14;2;269,99;0,05;;;;;;;;
1028;1;111;2;470,99;0,1;;;;;;;;
1028;2;10;1;1549;0,2;;;;;;;;
1028;3;41;1;1469,99;0,2;;;;;;;;
1028;4;35;2;832,99;0,1;;;;;;;;
1028;5;108;1;449,99;0,2;;;;;;;;
1029;1;20;1;599,99;0,2;;;;;;;;
1029;2;55;1;2699,99;0,1;;;;;;;;
1029;3;40;1;4999,99;0,2;;;;;;;;
1029;4;68;2;449,99;0,1;;;;;;;;
1030;1;27;1;999,99;0,05;;;;;;;;
1030;2;10;2;1549;0,1;;;;;;;;
1030;3;72;1;619,99;0,1;;;;;;;;
1031;1;27;2;999,99;0,2;;;;;;;;
1031;2;108;2;449,99;0,2;;;;;;;;
1032;1;60;2;1559,99;0,1;;;;;;;;
1032;2;17;1;429;0,1;;;;;;;;
1033;1;26;1;599,99;0,07;;;;;;;;
1033;2;109;2;416,99;0,1;;;;;;;;
1033;3;27;2;999,99;0,07;;;;;;;;
1034;1;101;1;339,99;0,1;;;;;;;;
1034;2;8;2;1799,99;0,1;;;;;;;;
1034;3;11;2;1680,99;0,07;;;;;;;;
1034;4;21;1;269,99;0,05;;;;;;;;
1035;1;96;1;349,99;0,2;;;;;;;;
1036;1;55;2;2699,99;0,1;;;;;;;;
1036;2;76;1;299,99;0,07;;;;;;;;
1036;3;18;2;449;0,05;;;;;;;;
1036;4;65;2;346,99;0,2;;;;;;;;
1036;5;12;1;549,99;0,2;;;;;;;;
1037;1;74;2;439,99;0,07;;;;;;;;
1037;2;3;1;999,99;0,07;;;;;;;;
1037;3;65;2;346,99;0,2;;;;;;;;
1037;4;92;1;209,99;0,07;;;;;;;;
1037;5;84;2;109,99;0,05;;;;;;;;
1038;1;83;1;149,99;0,05;;;;;;;;
1038;2;9;1;2999,99;0,07;;;;;;;;
1039;1;18;2;449;0,2;;;;;;;;
1040;1;97;1;349,99;0,1;;;;;;;;
1040;2;28;2;2499,99;0,2;;;;;;;;
1040;3;64;1;489,99;0,07;;;;;;;;
1040;4;27;2;999,99;0,07;;;;;;;;
1040;5;8;2;1799,99;0,05;;;;;;;;
1041;1;89;1;209,99;0,1;;;;;;;;
1041;2;61;2;4999,99;0,07;;;;;;;;
1041;3;94;2;249,99;0,1;;;;;;;;
1042;1;23;1;299,99;0,1;;;;;;;;
1043;1;55;2;2699,99;0,1;;;;;;;;
1043;2;20;1;599,99;0,07;;;;;;;;
1044;1;97;2;349,99;0,1;;;;;;;;
1045;1;28;1;2499,99;0,05;;;;;;;;
1045;2;104;2;481,99;0,05;;;;;;;;
1046;1;60;1;1559,99;0,07;;;;;;;;
1046;2;79;1;402,99;0,07;;;;;;;;
1046;3;32;1;469,99;0,07;;;;;;;;
1046;4;41;2;1469,99;0,1;;;;;;;;
1046;5;17;2;429;0,05;;;;;;;;
1047;1;28;2;2499,99;0,1;;;;;;;;
1047;2;78;1;647,99;0,2;;;;;;;;
1047;3;35;1;832,99;0,05;;;;;;;;
1047;4;49;1;3499,99;0,05;;;;;;;;
1048;1;3;2;999,99;0,1;;;;;;;;
1048;2;37;1;379,99;0,1;;;;;;;;
1048;3;94;1;249,99;0,05;;;;;;;;
1049;1;9;1;2999,99;0,1;;;;;;;;
1049;2;36;2;832,99;0,05;;;;;;;;
1049;3;3;1;999,99;0,1;;;;;;;;
1049;4;26;1;599,99;0,07;;;;;;;;
1049;5;10;2;1549;0,05;;;;;;;;
1050;1;96;2;349,99;0,07;;;;;;;;
1050;2;99;2;299,99;0,1;;;;;;;;
1050;3;45;2;869,99;0,2;;;;;;;;
1050;4;14;2;269,99;0,2;;;;;;;;
1051;1;46;1;1409,99;0,2;;;;;;;;
1052;1;7;1;3999,99;0,05;;;;;;;;
1052;2;103;1;551,99;0,05;;;;;;;;
1052;3;26;2;599,99;0,07;;;;;;;;
1053;1;49;2;3499,99;0,05;;;;;;;;
1053;2;26;2;599,99;0,2;;;;;;;;
1053;3;23;2;299,99;0,2;;;;;;;;
1053;4;68;1;449,99;0,1;;;;;;;;
1053;5;73;2;749,99;0,05;;;;;;;;
1054;1;36;2;832,99;0,1;;;;;;;;
1054;2;16;1;599,99;0,05;;;;;;;;
1055;1;43;2;5299,99;0,07;;;;;;;;
1055;2;101;2;339,99;0,2;;;;;;;;
1055;3;12;2;549,99;0,1;;;;;;;;
1055;4;83;2;149,99;0,1;;;;;;;;
1055;5;60;1;1559,99;0,2;;;;;;;;
1056;1;3;1;999,99;0,05;;;;;;;;
1057;1;105;1;533,99;0,2;;;;;;;;
1057;2;97;1;349,99;0,05;;;;;;;;
1057;3;98;2;489,99;0,05;;;;;;;;
1058;1;43;1;5299,99;0,1;;;;;;;;
1058;2;29;2;999,99;0,05;;;;;;;;
1058;3;103;1;551,99;0,07;;;;;;;;
1059;1;46;2;1409,99;0,05;;;;;;;;
1059;2;7;1;3999,99;0,1;;;;;;;;
1059;3;13;1;269,99;0,07;;;;;;;;
1060;1;7;1;3999,99;0,07;;;;;;;;
1060;2;11;2;1680,99;0,07;;;;;;;;
1060;3;61;2;4999,99;0,1;;;;;;;;
1060;4;30;2;999,99;0,05;;;;;;;;
1061;1;14;1;269,99;0,07;;;;;;;;
1061;2;19;1;449;0,1;;;;;;;;
1062;1;13;1;269,99;0,05;;;;;;;;
1062;2;111;2;470,99;0,2;;;;;;;;
1062;3;5;1;1320,99;0,05;;;;;;;;
1062;4;12;1;549,99;0,2;;;;;;;;
1063;1;33;2;469,99;0,1;;;;;;;;
1063;2;100;2;489,99;0,07;;;;;;;;
1063;3;72;2;619,99;0,2;;;;;;;;
1064;1;18;1;449;0,07;;;;;;;;
1064;2;49;1;3499,99;0,1;;;;;;;;
1065;1;48;2;1499,99;0,07;;;;;;;;
1065;2;103;2;551,99;0,05;;;;;;;;
1065;3;63;1;3499,99;0,07;;;;;;;;
1066;1;15;2;529,99;0,05;;;;;;;;
1066;2;46;1;1409,99;0,1;;;;;;;;
1066;3;12;1;549,99;0,1;;;;;;;;
1067;1;74;2;439,99;0,07;;;;;;;;
1067;2;9;2;2999,99;0,2;;;;;;;;
1067;3;72;2;619,99;0,1;;;;;;;;
1067;4;6;2;469,99;0,2;;;;;;;;
1068;1;87;2;189,99;0,2;;;;;;;;
1068;2;82;1;659,99;0,2;;;;;;;;
1068;3;49;2;3499,99;0,2;;;;;;;;
1068;4;45;2;869,99;0,2;;;;;;;;
1069;1;109;1;416,99;0,07;;;;;;;;
1069;2;93;1;209,99;0,1;;;;;;;;
1070;1;110;1;470,99;0,2;;;;;;;;
1070;2;18;2;449;0,1;;;;;;;;
1070;3;94;1;249,99;0,05;;;;;;;;
1071;1;25;2;499,99;0,2;;;;;;;;
1072;1;83;1;149,99;0,2;;;;;;;;
1072;2;89;2;209,99;0,07;;;;;;;;
1072;3;36;2;832,99;0,07;;;;;;;;
1073;1;81;1;1099,99;0,2;;;;;;;;
1073;2;13;1;269,99;0,07;;;;;;;;
1073;3;20;1;599,99;0,2;;;;;;;;
1074;1;59;1;2599,99;0,1;;;;;;;;
1074;2;87;1;189,99;0,07;;;;;;;;
1074;3;89;2;209,99;0,1;;;;;;;;
1075;1;48;2;1499,99;0,1;;;;;;;;
1075;2;111;2;470,99;0,05;;;;;;;;
1076;1;95;1;299,99;0,1;;;;;;;;
1076;2;102;1;489,99;0,07;;;;;;;;
1076;3;73;2;749,99;0,07;;;;;;;;
1077;1;60;2;1559,99;0,05;;;;;;;;
1078;1;76;2;299,99;0,07;;;;;;;;
1078;2;60;2;1559,99;0,2;;;;;;;;
1078;3;15;1;529,99;0,07;;;;;;;;
1078;4;10;2;1549;0,1;;;;;;;;
1078;5;72;2;619,99;0,2;;;;;;;;
1079;1;70;2;659,99;0,07;;;;;;;;
1080;1;31;1;1632,99;0,2;;;;;;;;
1080;2;40;1;4999,99;0,1;;;;;;;;
1080;3;50;1;5999,99;0,05;;;;;;;;
1080;4;32;2;469,99;0,2;;;;;;;;
1080;5;86;1;149,99;0,05;;;;;;;;
1081;1;52;2;875,99;0,1;;;;;;;;
1082;1;29;2;999,99;0,2;;;;;;;;
1083;1;65;2;346,99;0,2;;;;;;;;
1083;2;77;2;799,99;0,1;;;;;;;;
1083;3;61;1;4999,99;0,07;;;;;;;;
1083;4;33;1;469,99;0,2;;;;;;;;
1084;1;30;1;999,99;0,05;;;;;;;;
1084;2;70;1;659,99;0,05;;;;;;;;
1084;3;98;2;489,99;0,2;;;;;;;;
1084;4;65;2;346,99;0,07;;;;;;;;
1084;5;60;1;1559,99;0,1;;;;;;;;
1085;1;66;2;250,99;0,2;;;;;;;;
1085;2;64;1;489,99;0,1;;;;;;;;
1085;3;74;1;439,99;0,1;;;;;;;;
1086;1;108;1;449,99;0,07;;;;;;;;
1086;2;67;1;250,99;0,1;;;;;;;;
1086;3;81;2;1099,99;0,05;;;;;;;;
1086;4;10;2;1549;0,07;;;;;;;;
1086;5;5;1;1320,99;0,2;;;;;;;;
1087;1;15;1;529,99;0,07;;;;;;;;
1087;2;102;2;489,99;0,07;;;;;;;;
1087;3;59;2;2599,99;0,1;;;;;;;;
